OPDIV,CFDA Number,CFDA Program Title,Award Number,Award Title,Action Date,Recipient Name,City,State,Approp Code,Award Amount
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35239,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,RURAL HEALTH CORPORATION OF NORTHEASTERN PENNSYLVANIA,WILKES-BARRE,PA,CV,"$58,395"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35239,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,RURAL HEALTH CORPORATION OF NORTHEASTERN PENNSYLVANIA,WILKES-BARRE,PA,CV,"$9,317"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36650,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,RURAL HEALTH CORPORATION OF NORTHEASTERN PENNSYLVANIA,WILKES-BARRE,PA,C3,"$729,478"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36628,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"SUSQUEHANNA COMMUNITY HEALTH & DENTAL CLINIC, INC",WILLIAMSPORT,PA,C3,"$782,855"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35207,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"SUSQUEHANNA COMMUNITY HEALTH & DENTAL CLINIC, INC",WILLIAMSPORT,PA,CV,"$61,469"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35214,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,FAMILY FIRST HEALTH CORPORATION,YORK,PA,CV,"$71,113"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37128,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,FAMILY FIRST HEALTH CORPORATION,YORK,PA,C3,"$81,250"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36614,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,FAMILY FIRST HEALTH CORPORATION,YORK,PA,C3,"$979,100"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36542,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CENTRO DE SALUD FAMILIAR DR PALMIERI,ARROYO,PR,C3,"$84,332"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36542,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CENTRO DE SALUD FAMILIAR DR PALMIERI,ARROYO,PR,C3,"$665,283"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34804,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CENTRO DE SALUD FAMILIAR DR PALMIERI,ARROYO,PR,CV,"$6,851"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37328,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,CENTRO DE SALUD FAMILIAR DR PALMIERI,ARROYO,PR,C3,"$45,500"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34804,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CENTRO DE SALUD FAMILIAR DR PALMIERI,ARROYO,PR,CV,"$54,045"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36523,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"BARCELONETA PRIMARY HEALTH SERVICES, INC",BARCELONETA,PR,C3,"$63,378"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34797,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"BARCELONETA PRIMARY HEALTH SERVICES, INC",BARCELONETA,PR,CV,"$5,066"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34797,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"BARCELONETA PRIMARY HEALTH SERVICES, INC",BARCELONETA,PR,CV,"$54,533"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36523,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"BARCELONETA PRIMARY HEALTH SERVICES, INC",BARCELONETA,PR,C3,"$682,247"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36522,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Community Health Foundation of Puerto Rico, Inc",BAYAMON,PR,C3,"$544,385"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34854,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Community Health Foundation of Puerto Rico, Inc",BAYAMON,PR,CV,"$51,931"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34843,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,Corporacion De Salud Asegurada Por Nuestra (S.A.N.O.S.),CAGUAS,PR,CV,"$19,065"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34843,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,Corporacion De Salud Asegurada Por Nuestra (S.A.N.O.S.),CAGUAS,PR,CV,"$28,022"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36524,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,Corporacion De Salud Asegurada Por Nuestra (S.A.N.O.S.),CAGUAS,PR,C3,"$215,254"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36524,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,Corporacion De Salud Asegurada Por Nuestra (S.A.N.O.S.),CAGUAS,PR,C3,"$316,388"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36524,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,Corporacion De Salud Asegurada Por Nuestra (S.A.N.O.S.),CAGUAS,PR,C3,"$95,738"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34843,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,Corporacion De Salud Asegurada Por Nuestra (S.A.N.O.S.),CAGUAS,PR,CV,"$8,480"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36517,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"CAMUY HEALTH SERVICES, INC",CAMUY,PR,C3,"$771,020"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34785,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"CAMUY HEALTH SERVICES, INC",CAMUY,PR,CV,"$61,287"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36534,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CASTANER GENERAL HOSPITAL,CASTANER,PR,C3,"$495,114"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34852,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CASTANER GENERAL HOSPITAL,CASTANER,PR,CV,"$15,283"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36534,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CASTANER GENERAL HOSPITAL,CASTANER,PR,C3,"$181,826"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34852,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CASTANER GENERAL HOSPITAL,CASTANER,PR,CV,"$41,614"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36527,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"PRYMED MEDICAL CARE, INC",CIALES,PR,C3,"$688,070"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34808,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"PRYMED MEDICAL CARE, INC",CIALES,PR,CV,"$57,295"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36521,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,Corporacion de Servicios de Salud y Medicina Avanzada,CIDRA,PR,C3,"$759,171"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36521,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,Corporacion de Servicios de Salud y Medicina Avanzada,CIDRA,PR,C3,"$311,894"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34765,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,Corporacion de Servicios de Salud y Medicina Avanzada,CIDRA,PR,CV,"$53,054"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34765,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,Corporacion de Servicios de Salud y Medicina Avanzada,CIDRA,PR,CV,"$21,796"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34799,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"FLORIDA PRIMARY HEALTH CARE CENTER, INC",FLORIDA,PR,CV,"$58,060"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36537,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"FLORIDA PRIMARY HEALTH CARE CENTER, INC",FLORIDA,PR,C3,"$719,525"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34796,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,NEOMED CENTER INC,GURABO,PR,CV,"$84,573"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36520,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,NEOMED CENTER INC,GURABO,PR,C3,"$1,235,403"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37085,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,NEOMED CENTER INC,GURABO,PR,C3,"$67,500"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34796,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,NEOMED CENTER INC,GURABO,PR,CV,"$4,865"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36520,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,NEOMED CENTER INC,GURABO,PR,C3,"$71,072"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34825,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CORP DE SERVICIOS MEDICO PRIMARIO Y PREVENECION,HATILLO,PR,CV,"$1,524"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36545,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CORP DE SERVICIOS MEDICO PRIMARIO Y PREVENECION,HATILLO,PR,C3,"$82,503"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34825,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CORP DE SERVICIOS MEDICO PRIMARIO Y PREVENECION,HATILLO,PR,CV,"$6,434"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34825,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CORP DE SERVICIOS MEDICO PRIMARIO Y PREVENECION,HATILLO,PR,CV,"$57,431"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36545,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CORP DE SERVICIOS MEDICO PRIMARIO Y PREVENECION,HATILLO,PR,C3,"$19,536"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36545,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CORP DE SERVICIOS MEDICO PRIMARIO Y PREVENECION,HATILLO,PR,C3,"$736,406"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37082,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"RYDER MEMORIAL HOSPITAL, INC.",HUMACAO,PR,C3,"$71,625"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36531,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"CENTRO DE SALUD DE LARES, INC.",LARES,PR,C3,"$895,790"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34853,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"CENTRO DE SALUD DE LARES, INC.",LARES,PR,CV,"$70,667"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37143,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"CENTRO DE SALUD DE LARES, INC.",LARES,PR,C3,"$71,625"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C36811,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"CONCILIO DE SALUD INTEGRAL DE LOIZA, INC",LOIZA,PR,C3,"$48,250"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36519,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"CONCILIO DE SALUD INTEGRAL DE LOIZA, INC",LOIZA,PR,C3,"$49,854"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34836,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/22/2020,"CONCILIO DE SALUD INTEGRAL DE LOIZA, INC",LOIZA,PR,CV,"$4,074"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34836,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/22/2020,"CONCILIO DE SALUD INTEGRAL DE LOIZA, INC",LOIZA,PR,CV,"$56,364"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36519,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"CONCILIO DE SALUD INTEGRAL DE LOIZA, INC",LOIZA,PR,C3,"$689,816"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36536,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"MIGRANT HEALTH CENTER, INC (WESTERN REGION)",MAYAGUEZ,PR,C3,"$461,773"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36536,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"MIGRANT HEALTH CENTER, INC (WESTERN REGION)",MAYAGUEZ,PR,C3,"$47,921"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34840,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"MIGRANT HEALTH CENTER, INC (WESTERN REGION)",MAYAGUEZ,PR,CV,"$32,791"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34840,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"MIGRANT HEALTH CENTER, INC (WESTERN REGION)",MAYAGUEZ,PR,CV,"$34,553"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36536,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"MIGRANT HEALTH CENTER, INC (WESTERN REGION)",MAYAGUEZ,PR,C3,"$486,581"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37119,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"MIGRANT HEALTH CENTER, INC (WESTERN REGION)",MAYAGUEZ,PR,C3,"$59,250"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34840,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"MIGRANT HEALTH CENTER, INC (WESTERN REGION)",MAYAGUEZ,PR,CV,"$3,403"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34839,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"MOROVIS COMMUNITY HEALTH CENTER, INC.",MOROVIS,PR,CV,"$58,738"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36532,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"MOROVIS COMMUNITY HEALTH CENTER, INC.",MOROVIS,PR,C3,"$721,445"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36543,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Salud Integral en la Montana, Inc.",NARANJITO,PR,C3,"$1,015,630"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36543,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Salud Integral en la Montana, Inc.",NARANJITO,PR,C3,"$389,377"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34786,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Salud Integral en la Montana, Inc.",NARANJITO,PR,CV,"$1,230"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36543,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Salud Integral en la Montana, Inc.",NARANJITO,PR,C3,"$20,238"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34786,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Salud Integral en la Montana, Inc.",NARANJITO,PR,CV,"$23,671"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34786,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Salud Integral en la Montana, Inc.",NARANJITO,PR,CV,"$61,744"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36540,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,PATILLAS COMMUNITY GOVERNING BOARD,PATILLAS,PR,C3,"$395,205"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36540,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,PATILLAS COMMUNITY GOVERNING BOARD,PATILLAS,PR,C3,"$27,386"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34791,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,PATILLAS COMMUNITY GOVERNING BOARD,PATILLAS,PR,CV,"$2,045"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36540,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,PATILLAS COMMUNITY GOVERNING BOARD,PATILLAS,PR,C3,"$438,609"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34791,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,PATILLAS COMMUNITY GOVERNING BOARD,PATILLAS,PR,CV,"$29,511"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34791,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,PATILLAS COMMUNITY GOVERNING BOARD,PATILLAS,PR,CV,"$32,753"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34760,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Med Centro, Inc.",PONCE,PR,CV,"$73,239"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37222,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"CENTRO ARARAT, INC",PONCE,PR,C3,"$104,625"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34760,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Med Centro, Inc.",PONCE,PR,CV,"$5,853"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36518,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Med Centro, Inc.",PONCE,PR,C3,"$87,791"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34760,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Med Centro, Inc.",PONCE,PR,CV,"$8,185"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36518,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Med Centro, Inc.",PONCE,PR,C3,"$106,908"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36518,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Med Centro, Inc.",PONCE,PR,C3,"$122,766"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37149,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"Med Centro, Inc.",PONCE,PR,C3,"$62,000"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34760,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Med Centro, Inc.",PONCE,PR,CV,"$7,128"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36518,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Med Centro, Inc.",PONCE,PR,C3,"$1,098,525"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34822,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,COSTA SALUD COMMUNITY HEALTH CENTERS INC,RINCON,PR,CV,"$60,600"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36525,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,COSTA SALUD COMMUNITY HEALTH CENTERS INC,RINCON,PR,C3,"$743,285"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37089,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,MUNICIPALITY OF BAYAMON,RIO PIEDRAS,PR,C3,"$77,125"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36541,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"PUERTO RICO COMMUNITY NETWORK FOR CLINICAL SERVICES, RE",SAN JUAN,PR,C3,"$503,000"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36535,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,SAN JUAN CITY DEPARTMENT OF FINANCE,SAN JUAN,PR,C3,"$524,000"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37086,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"PUERTO RICO COMMUNITY NETWORK FOR CLINICAL SERVICES, RE",SAN JUAN,PR,C3,"$106,000"
